%time,field.data
1458160000000,cross-track error :-0.810957416892
1458190000000,cross-track error :-0.808109089732
1458270000000,cross-track error :-0.80650383234
1458320000000,cross-track error :-0.806292667985
1458370000000,cross-track error :-0.809158921242
1458400000000,cross-track error :-0.812062516809
1458440000000,cross-track error :-0.81302203238
1458470000000,cross-track error :-0.811747401953
1458500000000,cross-track error :-0.81397998333
1458540000000,cross-track error :-0.812599346042
1458580000000,cross-track error :-0.812121003866
1458650000000,cross-track error :-0.811060145497
1458690000000,cross-track error :-0.808063089848
1458750000000,cross-track error :-0.80761025846
1458790000000,cross-track error :-0.8047850281
1458830000000,cross-track error :-0.802835851908
1458880000000,cross-track error :-0.802351787686
1458920000000,cross-track error :-0.799725115299
1458950000000,cross-track error :-0.798829942942
1458980000000,cross-track error :-0.797019600868
1459010000000,cross-track error :-0.795764833689
1459050000000,cross-track error :-0.794884264469
1459070000000,cross-track error :-0.793858349323
1459090000000,cross-track error :-0.793563053012
1459150000000,cross-track error :-0.793245598674
1459170000000,cross-track error :-0.790008142591
1459220000000,cross-track error :-0.790448904037
1459240000000,cross-track error :-0.788702443242
1459270000000,cross-track error :-0.787736773491
1459300000000,cross-track error :-0.785700514913
1459340000000,cross-track error :-0.785553082824
1459370000000,cross-track error :-0.783630400896
1459450000000,cross-track error :-0.782813057303
1459490000000,cross-track error :-0.780411869287
1459530000000,cross-track error :-0.778166681528
1459560000000,cross-track error :-0.777459800243
1459600000000,cross-track error :-0.775849685073
1459650000000,cross-track error :-0.774554610252
1459680000000,cross-track error :-0.772677302361
1459720000000,cross-track error :-0.771942481399
1459750000000,cross-track error :-0.770963221788
1459790000000,cross-track error :-0.770400375128
1459850000000,cross-track error :-0.768135011196
1459910000000,cross-track error :-0.765814632177
1459960000000,cross-track error :-0.763473212719
1460030000000,cross-track error :-0.760799378157
1460060000000,cross-track error :-0.757594928145
1460100000000,cross-track error :-0.756582036614
1460160000000,cross-track error :-0.755502223969
1460200000000,cross-track error :-0.753602325916
1460230000000,cross-track error :-0.750845834613
1460280000000,cross-track error :-0.748984187841
1460320000000,cross-track error :-0.748074501753
1460410000000,cross-track error :-0.747123241425
1460490000000,cross-track error :-0.741551339626
1460570000000,cross-track error :-0.737039268017
1460590000000,cross-track error :-0.73563632369
1460620000000,cross-track error :-0.735574543476
1460700000000,cross-track error :-0.735231399536
1460760000000,cross-track error :-0.730647057295
1460810000000,cross-track error :-0.727180302143
1460830000000,cross-track error :-0.727333128452
1460870000000,cross-track error :-0.725813269615
1460910000000,cross-track error :-0.724588572979
1460950000000,cross-track error :-0.723743915558
1460990000000,cross-track error :-0.720995873213
1461030000000,cross-track error :-0.719437658787
1461060000000,cross-track error :-0.717284828424
1461090000000,cross-track error :-0.717372208834
1461120000000,cross-track error :-0.715450793505
1461160000000,cross-track error :-0.715154290199
1461210000000,cross-track error :-0.713502198458
1461240000000,cross-track error :-0.711289703846
1461280000000,cross-track error :-0.710503995419
1461350000000,cross-track error :-0.709474176168
1461390000000,cross-track error :-0.707093328238
1461430000000,cross-track error :-0.703515768051
1461470000000,cross-track error :-0.698191463947
1461530000000,cross-track error :-0.693888813257
1461610000000,cross-track error :-0.677616864443
1461650000000,cross-track error :-0.648753762245
1461690000000,cross-track error :-0.632005870342
1461730000000,cross-track error :-0.616848349571
1461760000000,cross-track error :-0.602421969175
1461800000000,cross-track error :-0.593401134014
1461880000000,cross-track error :-0.583069831133
1461920000000,cross-track error :-0.572290539742
1461980000000,cross-track error :-0.564767152071
1462040000000,cross-track error :-0.549302488565
1462070000000,cross-track error :-0.533521413803
1462110000000,cross-track error :-0.5236954391
1462150000000,cross-track error :-0.502027601004
1462200000000,cross-track error :-0.474671661854
1462250000000,cross-track error :-0.434335768223
1462290000000,cross-track error :-0.387161970139
1462360000000,cross-track error :-0.35109513998
1462430000000,cross-track error :-0.279325723648
1462490000000,cross-track error :-0.208158135414
1462570000000,cross-track error :-0.164050519466
1462630000000,cross-track error :-0.115700423717
1462690000000,cross-track error :-0.0776236653328
1462720000000,cross-track error :-0.0301308631897
1462750000000,cross-track error :-0.00591742992401
1462800000000,cross-track error :0.0222550630569
1462830000000,cross-track error :0.0579227209091
1462870000000,cross-track error :0.094820857048
1462930000000,cross-track error :0.136162281036
1463010000000,cross-track error :-0.89999999851
1463080000000,cross-track error :0.26982665062
1463100000000,cross-track error :0.344946026802
1463160000000,cross-track error :0.3655128479
1463190000000,cross-track error :0.432559967041
1463220000000,cross-track error :0.463997960091
1463260000000,cross-track error :0.494490504265
1463310000000,cross-track error :0.53421998024
1463360000000,cross-track error :0.579241633415
1463380000000,cross-track error :0.621349215508
1463420000000,cross-track error :0.637106537819
1463500000000,cross-track error :0.665031909943
1463550000000,cross-track error :0.732788801193
1463590000000,cross-track error :0.772996425629
1463630000000,cross-track error :0.804132461548
1463660000000,cross-track error :0.824674487114
1463720000000,cross-track error :0.843310236931
1463760000000,cross-track error :0.878624916077
1463810000000,cross-track error :0.91158413887
1463860000000,cross-track error :0.936267852783
1463910000000,cross-track error :0.960763812065
1463940000000,cross-track error :0.986189961433
1463980000000,cross-track error :1.00251460075
1464020000000,cross-track error :1.02386331558
1464030000000,cross-track error :1.0466837883
1464060000000,cross-track error :1.05539631844
1464080000000,cross-track error :1.07201766968
1464120000000,cross-track error :1.08292818069
1464170000000,cross-track error :1.09806060791
1464210000000,cross-track error :1.12571835518
1464230000000,cross-track error :1.14790892601
1464260000000,cross-track error :1.15815496445
1464300000000,cross-track error :1.17237186432
1464310000000,cross-track error :1.18860697746
1464350000000,cross-track error :1.19768619537
1464380000000,cross-track error :1.21188426018
1464420000000,cross-track error :1.22519111633
1464450000000,cross-track error :1.24058270454
1464510000000,cross-track error :1.25159335136
1464530000000,cross-track error :1.2739944458
1464570000000,cross-track error :1.27928423882
1464600000000,cross-track error :1.29179358482
1464630000000,cross-track error :1.2996635437
1464680000000,cross-track error :1.30829954147
1464730000000,cross-track error :1.32205796242
1464800000000,cross-track error :1.33202195168
1464840000000,cross-track error :1.34461760521
1464880000000,cross-track error :1.35018849373
1464920000000,cross-track error :1.35374164581
1464960000000,cross-track error :1.3567841053
1465000000000,cross-track error :1.35722994804
1465040000000,cross-track error :1.3592710495
1465080000000,cross-track error :1.35813093185
1465110000000,cross-track error :1.35455513
1465160000000,cross-track error :1.35266542435
1465200000000,cross-track error :1.34637284279
1465230000000,cross-track error :1.33775138855
1465280000000,cross-track error :1.3308134079
1465330000000,cross-track error :1.31651616096
1465360000000,cross-track error :1.30192899704
1465390000000,cross-track error :1.29002475739
1465430000000,cross-track error :1.27995276451
1465470000000,cross-track error :1.26360297203
1465510000000,cross-track error :1.2476773262
1465540000000,cross-track error :1.2301261425
1465600000000,cross-track error :1.21549844742
1465670000000,cross-track error :1.18600177765
1465710000000,cross-track error :1.15054059029
1465740000000,cross-track error :1.1303653717
1465770000000,cross-track error :1.11529803276
1465830000000,cross-track error :1.09942388535
1465880000000,cross-track error :1.06708168983
1465920000000,cross-track error :1.03940105438
1465960000000,cross-track error :1.0177359581
1466000000000,cross-track error :0.997011780739
1466020000000,cross-track error :0.976273655891
1466060000000,cross-track error :0.966324567795
1466090000000,cross-track error :0.945674061775
1466180000000,cross-track error :0.929852485657
1466230000000,cross-track error :0.886718153954
1466290000000,cross-track error :0.851384043694
1466350000000,cross-track error :0.826566457748
1466430000000,cross-track error :0.799795269966
1466480000000,cross-track error :0.763652443886
1466540000000,cross-track error :0.743934750557
1466630000000,cross-track error :0.722611069679
1466690000000,cross-track error :0.689290046692
1466760000000,cross-track error :0.669803261757
1466830000000,cross-track error :0.648799061775
1466910000000,cross-track error :0.63057911396
1466970000000,cross-track error :0.610274910927
1467040000000,cross-track error :0.596630454063
1467100000000,cross-track error :0.582919478416
1467180000000,cross-track error :0.572308421135
1467260000000,cross-track error :0.561452150345
1467330000000,cross-track error :0.552720427513
1467410000000,cross-track error :0.549333572388
1467460000000,cross-track error :0.548339724541
1467530000000,cross-track error :0.549774765968
1467600000000,cross-track error :0.551305890083
1467670000000,cross-track error :0.555048108101
1467730000000,cross-track error :0.560742735863
1467800000000,cross-track error :0.565553307533
1467850000000,cross-track error :0.572607278824
1467910000000,cross-track error :0.578112483025
1467970000000,cross-track error :0.584807753563
1468030000000,cross-track error :0.591396093369
1468080000000,cross-track error :0.599298596382
1468150000000,cross-track error :0.606184363365
1468210000000,cross-track error :0.615019440651
1468250000000,cross-track error :0.622290849686
1468270000000,cross-track error :0.625760793686
1468300000000,cross-track error :0.630674362183
1468340000000,cross-track error :0.633235096931
1468410000000,cross-track error :0.638792157173
1468500000000,cross-track error :0.646628975868
1468550000000,cross-track error :0.657823204994
1468570000000,cross-track error :0.664552807808
1468640000000,cross-track error :0.667909145355
1468710000000,cross-track error :0.674909830093
1468760000000,cross-track error :0.682471990585
1468810000000,cross-track error :0.689698934555
1468870000000,cross-track error :0.694797158241
1468930000000,cross-track error :0.701147556305
1468990000000,cross-track error :0.707621693611
1469090000000,cross-track error :0.712992072105
1469170000000,cross-track error :0.722490310669
1469200000000,cross-track error :0.732606053352
1469300000000,cross-track error :0.735314488411
1469380000000,cross-track error :0.743815302849
1469460000000,cross-track error :0.749418020248
1469530000000,cross-track error :0.756468772888
1469600000000,cross-track error :0.761385679245
1469680000000,cross-track error :0.766570448875
1469750000000,cross-track error :0.77178478241
1469800000000,cross-track error :0.776188611984
1469870000000,cross-track error :0.779160141945
1469940000000,cross-track error :0.784653782845
1470000000000,cross-track error :0.789141535759
1470090000000,cross-track error :0.791930556297
1470170000000,cross-track error :0.797096729279
1470250000000,cross-track error :0.8023468256
1470320000000,cross-track error :0.80798625946
1470390000000,cross-track error :0.811961889267
1470470000000,cross-track error :0.812714457512
1470540000000,cross-track error :0.817577600479
1470590000000,cross-track error :0.822330117226
1470670000000,cross-track error :0.821162819862
1470760000000,cross-track error :0.82711648941
1470830000000,cross-track error :0.828670740128
1470890000000,cross-track error :0.831726074219
1470980000000,cross-track error :0.831663131714
1471050000000,cross-track error :0.834318637848
1471120000000,cross-track error :0.835869789124
1471170000000,cross-track error :0.836377024651
1471210000000,cross-track error :0.838935494423
1471260000000,cross-track error :0.84100818634
1471330000000,cross-track error :0.841121077538
1471390000000,cross-track error :0.84271299839
1471430000000,cross-track error :0.843425035477
1471500000000,cross-track error :0.84388256073
1471560000000,cross-track error :0.845151782036
1471640000000,cross-track error :0.846023321152
1471700000000,cross-track error :0.849486708641
1471810000000,cross-track error :0.848755717278
1471880000000,cross-track error :0.850133538246
1471950000000,cross-track error :0.853095531464
1471980000000,cross-track error :0.853028893471
1472050000000,cross-track error :0.852493882179
1472080000000,cross-track error :0.852649927139
1472180000000,cross-track error :0.85379421711
1472230000000,cross-track error :0.854227662086
1472300000000,cross-track error :0.854344844818
1472370000000,cross-track error :0.853052854538
1472420000000,cross-track error :0.854642510414
1472460000000,cross-track error :0.854112744331
1472490000000,cross-track error :0.852571249008
1472500000000,cross-track error :0.85506272316
1472540000000,cross-track error :0.854810833931
1472600000000,cross-track error :0.844344615936
1472670000000,cross-track error :0.793491959572
1472730000000,cross-track error :0.729224681854
1472820000000,cross-track error :0.660766243935
1472900000000,cross-track error :0.584533214569
1472970000000,cross-track error :0.512730836868
1473030000000,cross-track error :0.454647541046
1473100000000,cross-track error :0.406175255775
1473140000000,cross-track error :0.353471875191
1473180000000,cross-track error :0.325232744217
1473290000000,cross-track error :0.295781612396
1473370000000,cross-track error :0.221976518631
1473460000000,cross-track error :0.17247235775
1473530000000,cross-track error :0.107446432114
1473600000000,cross-track error :0.0674736499786
1473680000000,cross-track error :0.0366343259811
1473760000000,cross-track error :0.00786149501801
1473850000000,cross-track error :-0.0178111791611
1473920000000,cross-track error :-0.0410634279251
1473980000000,cross-track error :-0.0535632371902
1474010000000,cross-track error :-0.0632866621017
1474070000000,cross-track error :-0.0670463442802
1474100000000,cross-track error :-0.0721231102943
1474170000000,cross-track error :-0.0733663439751
1474220000000,cross-track error :-0.0735382437706
1474290000000,cross-track error :-0.0701480507851
1474360000000,cross-track error :-0.0593168139458
1474420000000,cross-track error :-0.0418872833252
1474480000000,cross-track error :-0.0204913020134
1474550000000,cross-track error :0.00448381900787
1474630000000,cross-track error :0.0315632820129
1474710000000,cross-track error :0.0708675384521
1474760000000,cross-track error :0.113189697266
1474830000000,cross-track error :0.142378568649
1474880000000,cross-track error :0.181263566017
1474960000000,cross-track error :0.21275138855
1475030000000,cross-track error :0.260807514191
1475100000000,cross-track error :0.303669571877
1475170000000,cross-track error :0.342252492905
1475210000000,cross-track error :0.377568244934
1475280000000,cross-track error :0.399582982063
1475360000000,cross-track error :0.436786174774
1475420000000,cross-track error :0.485954642296
1475450000000,cross-track error :0.518142580986
1475530000000,cross-track error :0.535410881042
1475570000000,cross-track error :0.574604034424
1475640000000,cross-track error :0.603155493736
1475680000000,cross-track error :0.644066929817
1475750000000,cross-track error :0.666655540466
1475810000000,cross-track error :0.705228328705
1475860000000,cross-track error :0.734924077988
1475930000000,cross-track error :0.765062689781
1475970000000,cross-track error :0.799713134766
1476050000000,cross-track error :0.8216599226
1476080000000,cross-track error :0.852920174599
1476130000000,cross-track error :0.874948620796
1476170000000,cross-track error :0.897067189217
1476240000000,cross-track error :0.913642048836
1476300000000,cross-track error :0.944242119789
1476360000000,cross-track error :0.974703550339
1476410000000,cross-track error :0.999469995499
1476460000000,cross-track error :1.02068853378
1476520000000,cross-track error :1.03464531898
1476580000000,cross-track error :1.05617284775
1476630000000,cross-track error :1.07226514816
1476690000000,cross-track error :1.08891415596
1476780000000,cross-track error :1.10070371628
1476860000000,cross-track error :1.11314320564
1476900000000,cross-track error :1.11748623848
1476940000000,cross-track error :1.11966586113
1476980000000,cross-track error :1.12113595009
1477050000000,cross-track error :1.11902952194
1477110000000,cross-track error :1.11039042473
1477180000000,cross-track error :1.10686373711
1477250000000,cross-track error :1.10654473305
1477310000000,cross-track error :1.09535169601
1477380000000,cross-track error :1.08579063416
1477450000000,cross-track error :1.08067512512
1477530000000,cross-track error :1.07005643845
1477580000000,cross-track error :1.07003927231
1477650000000,cross-track error :1.05996346474
1477690000000,cross-track error :1.05460834503
1477740000000,cross-track error :1.05144929886
1477780000000,cross-track error :1.04770827293
1477830000000,cross-track error :1.04575133324
1477880000000,cross-track error :1.03801345825
1477940000000,cross-track error :1.03267025948
1477980000000,cross-track error :1.02566385269
1478080000000,cross-track error :1.02039909363
1478130000000,cross-track error :1.01468229294
1478190000000,cross-track error :1.00799655914
1478290000000,cross-track error :1.00333452225
1478340000000,cross-track error :0.98991382122
1478410000000,cross-track error :0.983419418335
1478440000000,cross-track error :0.972300887108
1478500000000,cross-track error :0.968046545982
1478580000000,cross-track error :0.959692239761
1478630000000,cross-track error :0.942851424217
1478680000000,cross-track error :0.932748198509
1478740000000,cross-track error :0.921672105789
1478800000000,cross-track error :0.907826066017
1478840000000,cross-track error :0.892592310905
1478880000000,cross-track error :0.882250666618
1478940000000,cross-track error :0.872171401978
1479000000000,cross-track error :0.854615330696
1479070000000,cross-track error :0.836164355278
1479170000000,cross-track error :0.815277338028
1479290000000,cross-track error :0.786430954933
1479350000000,cross-track error :0.759680867195
1479410000000,cross-track error :0.751332759857
1479520000000,cross-track error :0.741641521454
1479630000000,cross-track error :0.729765892029
1479730000000,cross-track error :0.721778273582
1479780000000,cross-track error :0.720791339874
1479830000000,cross-track error :0.717270255089
1479900000000,cross-track error :0.717034220695
1479930000000,cross-track error :0.716860055923
1479980000000,cross-track error :0.718732476234
1480040000000,cross-track error :0.719281792641
1480090000000,cross-track error :0.717430591583
1480140000000,cross-track error :0.720395684242
1480190000000,cross-track error :0.72364127636
1480280000000,cross-track error :0.72712790966
1480340000000,cross-track error :0.733402609825
1480400000000,cross-track error :0.739100813866
1480460000000,cross-track error :0.743503928185
1480510000000,cross-track error :0.744597673416
1480560000000,cross-track error :0.745347261429
1480630000000,cross-track error :0.75432908535
1480680000000,cross-track error :0.757847070694
1480730000000,cross-track error :0.763841032982
1480800000000,cross-track error :0.769467949867
1480870000000,cross-track error :0.776188254356
1480920000000,cross-track error :0.781606793404
1480980000000,cross-track error :0.786112308502
1481050000000,cross-track error :0.790423154831
1481070000000,cross-track error :0.801461100578
1481080000000,cross-track error :0.804273724556
1481150000000,cross-track error :0.804171681404
1481210000000,cross-track error :0.809866666794
1481290000000,cross-track error :0.822186589241
1481370000000,cross-track error :0.83284342289
1481410000000,cross-track error :0.839079141617
1481480000000,cross-track error :0.843585729599
1481520000000,cross-track error :0.846999049187
1481570000000,cross-track error :0.852242588997
1481610000000,cross-track error :0.860054016113
1481660000000,cross-track error :0.864738106728
1481700000000,cross-track error :0.867957830429
1481780000000,cross-track error :0.872026801109
1481850000000,cross-track error :0.875293970108
1481890000000,cross-track error :0.877166867256
1481970000000,cross-track error :0.879472255707
1482040000000,cross-track error :0.874432325363
1482070000000,cross-track error :0.866894841194
1482140000000,cross-track error :0.859075427055
1482210000000,cross-track error :0.847272396088
1482270000000,cross-track error :0.830313324928
1482370000000,cross-track error :0.813908100128
1482430000000,cross-track error :0.784797549248
1482510000000,cross-track error :0.764527916908
1482570000000,cross-track error :0.739570379257
1482610000000,cross-track error :0.719779729843
1482680000000,cross-track error :0.705441236496
1482750000000,cross-track error :0.68416261673
1482820000000,cross-track error :0.659915328026
1482880000000,cross-track error :0.636662364006
1482950000000,cross-track error :0.617590904236
1483010000000,cross-track error :0.595208406448
1483080000000,cross-track error :0.577979445457
1483180000000,cross-track error :0.55612206459
1483230000000,cross-track error :0.530444383621
1483290000000,cross-track error :0.516715168953
1483360000000,cross-track error :0.501194834709
1483450000000,cross-track error :0.482649207115
1483490000000,cross-track error :0.461649060249
1483550000000,cross-track error :0.453325986862
1483630000000,cross-track error :0.441500425339
1483690000000,cross-track error :0.424829721451
1483740000000,cross-track error :0.414341807365
1483810000000,cross-track error :0.40472972393
1483850000000,cross-track error :0.39352285862
1483920000000,cross-track error :0.386013031006
1483980000000,cross-track error :0.374166965485
1484050000000,cross-track error :0.365393400192
1484110000000,cross-track error :0.355115413666
1484170000000,cross-track error :0.347607374191
1484190000000,cross-track error :0.338025331497
1484260000000,cross-track error :0.336765646935
1484300000000,cross-track error :0.331675648689
1484370000000,cross-track error :0.328613877296
1484460000000,cross-track error :0.323170900345
1484520000000,cross-track error :0.318007946014
1484600000000,cross-track error :0.317736387253
1484660000000,cross-track error :0.31639122963
1484700000000,cross-track error :0.315268754959
1484800000000,cross-track error :0.316534996033
1484850000000,cross-track error :0.321219444275
1484950000000,cross-track error :0.322651147842
1485010000000,cross-track error :0.327429533005
1485080000000,cross-track error :0.331967234612
1485170000000,cross-track error :0.335738897324
1485250000000,cross-track error :0.345916032791
1485330000000,cross-track error :0.348419189453
1485380000000,cross-track error :0.352609634399
1485440000000,cross-track error :0.358018398285
1485510000000,cross-track error :0.363147497177
1485560000000,cross-track error :0.368550181389
1485590000000,cross-track error :0.371698737144
1485630000000,cross-track error :0.374537467957
1485680000000,cross-track error :0.37750518322
1485740000000,cross-track error :0.38171517849
1485800000000,cross-track error :0.38626730442
1485870000000,cross-track error :0.391117215157
1485940000000,cross-track error :0.395833730698
1486040000000,cross-track error :0.400375723839
1486100000000,cross-track error :0.406124591827
1486160000000,cross-track error :0.411225795746
1486220000000,cross-track error :0.41381072998
1486300000000,cross-track error :0.415802359581
1486370000000,cross-track error :0.420174479485
1486450000000,cross-track error :0.423354029655
1486530000000,cross-track error :0.427810549736
1486610000000,cross-track error :0.431035399437
1486680000000,cross-track error :0.432982683182
1486750000000,cross-track error :0.437303543091
1486790000000,cross-track error :0.438408732414
1486900000000,cross-track error :0.440790653229
1486990000000,cross-track error :0.442060947418
1487050000000,cross-track error :0.443976044655
1487120000000,cross-track error :0.445490479469
1487160000000,cross-track error :0.447270750999
1487240000000,cross-track error :0.449641346931
1487340000000,cross-track error :0.450666904449
1487420000000,cross-track error :0.452528238297
1487500000000,cross-track error :0.453520417213
1487550000000,cross-track error :0.454485058784
1487620000000,cross-track error :0.455139875412
1487680000000,cross-track error :0.45573091507
1487750000000,cross-track error :0.456926345825
1487820000000,cross-track error :0.456326723099
1487880000000,cross-track error :0.458325147629
1487920000000,cross-track error :0.457770943642
1488010000000,cross-track error :0.45889043808
1488100000000,cross-track error :0.459096908569
1488160000000,cross-track error :0.459188938141
1488190000000,cross-track error :0.459297537804
1488280000000,cross-track error :0.458331346512
1488350000000,cross-track error :0.459946036339
1488410000000,cross-track error :0.459150075912
1488460000000,cross-track error :0.456981062889
1488530000000,cross-track error :0.45790886879
1488590000000,cross-track error :0.4575060606
1488660000000,cross-track error :0.45690703392
1488750000000,cross-track error :0.456157207489
1488830000000,cross-track error :0.456079602242
1488870000000,cross-track error :0.454948186874
1488940000000,cross-track error :0.454733729362
1488990000000,cross-track error :0.452293276787
1489050000000,cross-track error :0.452517986298
1489080000000,cross-track error :0.45118033886
1489130000000,cross-track error :0.450294494629
1489170000000,cross-track error :0.44920372963
1489220000000,cross-track error :0.447938203812
1489260000000,cross-track error :0.448557734489
1489370000000,cross-track error :0.447432756424
1489410000000,cross-track error :0.445393681526
1489480000000,cross-track error :0.443957686424
1489620000000,cross-track error :0.441765785217
1489730000000,cross-track error :0.437836647034
1489830000000,cross-track error :0.435481786728
1489920000000,cross-track error :0.432037472725
1490000000000,cross-track error :0.430028676987
1490070000000,cross-track error :0.426882386208
1490160000000,cross-track error :0.424589276314
1490200000000,cross-track error :0.422182202339
1490260000000,cross-track error :0.418604373932
1490320000000,cross-track error :0.414600133896
1490440000000,cross-track error :0.413514256477
1490470000000,cross-track error :0.410165429115
1490520000000,cross-track error :0.40940964222
1490550000000,cross-track error :0.40679872036
1490660000000,cross-track error :0.405698180199
1490720000000,cross-track error :0.399820446968
1490780000000,cross-track error :0.398034691811
1490850000000,cross-track error :0.396978974342
1490890000000,cross-track error :0.395212173462
1490950000000,cross-track error :0.392708897591
1491000000000,cross-track error :0.390754699707
1491040000000,cross-track error :0.388471603394
1491080000000,cross-track error :0.384913444519
1491120000000,cross-track error :0.384590983391
1491150000000,cross-track error :0.382816076279
1491190000000,cross-track error :0.382159471512
1491230000000,cross-track error :0.37878370285
1491280000000,cross-track error :0.377424001694
1491310000000,cross-track error :0.375348806381
1491350000000,cross-track error :0.373423814774
1491390000000,cross-track error :0.372289896011
1491490000000,cross-track error :0.369138479233
1491540000000,cross-track error :0.365415811539
1491600000000,cross-track error :0.364265322685
1491630000000,cross-track error :0.361588120461
1491700000000,cross-track error :0.36152946949
1491750000000,cross-track error :0.358418464661
1491760000000,cross-track error :0.35597205162
1491810000000,cross-track error :0.356084108353
1491860000000,cross-track error :0.354195475578
1491930000000,cross-track error :0.352713704109
1492000000000,cross-track error :0.35090970993
1492070000000,cross-track error :0.348950743675
1492140000000,cross-track error :0.346236109734
1492200000000,cross-track error :0.344607234001
1492230000000,cross-track error :0.341971516609
1492270000000,cross-track error :0.342029333115
1492340000000,cross-track error :0.340709090233
1492400000000,cross-track error :0.338611245155
1492460000000,cross-track error :0.33718085289
1492520000000,cross-track error :0.334637761116
1492560000000,cross-track error :0.333666324615
1492610000000,cross-track error :0.333578824997
1492690000000,cross-track error :0.331635475159
1492730000000,cross-track error :0.328963756561
