%time,field.data
745940000000,cross-track error :0.260137677193
745960000000,cross-track error :0.269638180733
745980000000,cross-track error :0.276797056198
746000000000,cross-track error :0.284382581711
746010000000,cross-track error :0.290302157402
746030000000,cross-track error :0.29734480381
746050000000,cross-track error :0.303853392601
746070000000,cross-track error :0.312212586403
746090000000,cross-track error :0.318866610527
746110000000,cross-track error :0.322127699852
746130000000,cross-track error :0.330592274666
746160000000,cross-track error :0.338270545006
746180000000,cross-track error :0.344891667366
746220000000,cross-track error :0.354588389397
746240000000,cross-track error :0.364413380623
746260000000,cross-track error :0.371264100075
746270000000,cross-track error :0.378098368645
746320000000,cross-track error :0.384730696678
746340000000,cross-track error :0.39607834816
746370000000,cross-track error :0.403763532639
746400000000,cross-track error :0.411669969559
746420000000,cross-track error :0.422098398209
746440000000,cross-track error :0.426673173904
746470000000,cross-track error :0.433015227318
746540000000,cross-track error :0.44128715992
746580000000,cross-track error :0.455628752708
746650000000,cross-track error :0.463842868805
746680000000,cross-track error :0.473704218864
746700000000,cross-track error :0.478375792503
746720000000,cross-track error :0.477519273758
746740000000,cross-track error :0.480198144913
746760000000,cross-track error :0.482021570206
746780000000,cross-track error :0.482637643814
746800000000,cross-track error :0.484095335007
746820000000,cross-track error :0.481587290764
746840000000,cross-track error :0.481999397278
746870000000,cross-track error :0.481525063515
746890000000,cross-track error :0.482168674469
746920000000,cross-track error :0.478684186935
746920000000,cross-track error :0.480675816536
746930000000,cross-track error :0.477315068245
746950000000,cross-track error :0.475146412849
746970000000,cross-track error :0.471047997475
747000000000,cross-track error :0.47550201416
747020000000,cross-track error :0.471667289734
747050000000,cross-track error :0.471149563789
747070000000,cross-track error :0.465913176537
747090000000,cross-track error :0.469147562981
747110000000,cross-track error :0.466913104057
747130000000,cross-track error :0.463400125504
747150000000,cross-track error :0.457154989243
747170000000,cross-track error :0.455685019493
747190000000,cross-track error :0.456836104393
747210000000,cross-track error :0.452929496765
747230000000,cross-track error :0.453034996986
747250000000,cross-track error :0.450885891914
747270000000,cross-track error :0.447326302528
747320000000,cross-track error :0.447084069252
747350000000,cross-track error :0.440769076347
747370000000,cross-track error :0.438353896141
747380000000,cross-track error :0.439559340477
747410000000,cross-track error :0.43766605854
747430000000,cross-track error :0.435115933418
747450000000,cross-track error :0.429730534554
747470000000,cross-track error :0.430528283119
747490000000,cross-track error :0.431519508362
747500000000,cross-track error :0.430108785629
747520000000,cross-track error :0.424669981003
747550000000,cross-track error :0.424084067345
747570000000,cross-track error :0.426932454109
747590000000,cross-track error :0.426346540451
747610000000,cross-track error :0.426757454872
747630000000,cross-track error :0.425827622414
747650000000,cross-track error :0.421859383583
747660000000,cross-track error :0.423256874084
747680000000,cross-track error :0.421883940697
747700000000,cross-track error :0.421096086502
747720000000,cross-track error :0.422976255417
747750000000,cross-track error :0.422515392303
747760000000,cross-track error :0.420123577118
747790000000,cross-track error :0.42215013504
747810000000,cross-track error :0.420841217041
747820000000,cross-track error :0.421088576317
747850000000,cross-track error :0.422119736671
747870000000,cross-track error :0.420689821243
747890000000,cross-track error :0.418605089188
747900000000,cross-track error :0.418143868446
747920000000,cross-track error :0.420757174492
747940000000,cross-track error :0.422482848167
747960000000,cross-track error :0.423194289207
747980000000,cross-track error :0.420811295509
748000000000,cross-track error :0.423561215401
748020000000,cross-track error :0.422428011894
748040000000,cross-track error :0.423477530479
748060000000,cross-track error :0.423391222954
748080000000,cross-track error :0.422375202179
748100000000,cross-track error :0.423418521881
748120000000,cross-track error :0.423597931862
748140000000,cross-track error :0.422771930695
748160000000,cross-track error :0.4247610569
748190000000,cross-track error :0.422842383385
748220000000,cross-track error :0.423450112343
748230000000,cross-track error :0.424258470535
748250000000,cross-track error :0.423878908157
748270000000,cross-track error :0.423065900803
748290000000,cross-track error :0.421341061592
748320000000,cross-track error :0.42227602005
748370000000,cross-track error :0.420089006424
748400000000,cross-track error :0.417885422707
748420000000,cross-track error :0.414591550827
748450000000,cross-track error :0.410111665726
748470000000,cross-track error :0.406394600868
748490000000,cross-track error :0.402318239212
748510000000,cross-track error :0.399148464203
748540000000,cross-track error :0.394590973854
748550000000,cross-track error :0.387269020081
748580000000,cross-track error :0.381318092346
748610000000,cross-track error :0.375922083855
748630000000,cross-track error :0.367622375488
748650000000,cross-track error :0.360539913177
748680000000,cross-track error :0.354104876518
748720000000,cross-track error :0.344803214073
748760000000,cross-track error :0.32869386673
748800000000,cross-track error :0.312633991241
748820000000,cross-track error :0.298006653786
748850000000,cross-track error :0.284428715706
748870000000,cross-track error :0.27544593811
748900000000,cross-track error :0.263427615166
748920000000,cross-track error :0.253770828247
748940000000,cross-track error :0.244969844818
748960000000,cross-track error :0.23559820652
748980000000,cross-track error :0.227567791939
749010000000,cross-track error :0.216926217079
749010000000,cross-track error :0.20693230629
749040000000,cross-track error :0.198061943054
749060000000,cross-track error :0.187646865845
749090000000,cross-track error :0.17845761776
749120000000,cross-track error :0.162445187569
749140000000,cross-track error :0.14788210392
749160000000,cross-track error :0.137934327126
749190000000,cross-track error :0.123395323753
749220000000,cross-track error :0.11281144619
749250000000,cross-track error :0.0973749160767
749280000000,cross-track error :0.0817966461182
749310000000,cross-track error :0.0665174722672
749330000000,cross-track error :0.0499911308289
749340000000,cross-track error :0.0408656597137
749380000000,cross-track error :0.0319135189056
749410000000,cross-track error :0.0156103372574
749440000000,cross-track error :0.00014054775238
749480000000,cross-track error :-0.0128557682037
749500000000,cross-track error :-0.0337507128716
749520000000,cross-track error :-0.0423165559769
749540000000,cross-track error :-0.0517612695694
749570000000,cross-track error :-0.0615096092224
749590000000,cross-track error :-0.0734621882439
749620000000,cross-track error :-0.0841930508614
749630000000,cross-track error :-0.0968145728111
749660000000,cross-track error :-0.105706810951
749680000000,cross-track error :-0.115704476833
749700000000,cross-track error :-0.125540614128
749730000000,cross-track error :-0.132881700993
749760000000,cross-track error :-0.146427512169
749790000000,cross-track error :-0.159352600574
749810000000,cross-track error :-0.172111749649
749840000000,cross-track error :-0.179785013199
749860000000,cross-track error :-0.19101780653
749880000000,cross-track error :-0.200752913952
749900000000,cross-track error :-0.207097828388
749930000000,cross-track error :-0.215170621872
749950000000,cross-track error :-0.226548314095
749980000000,cross-track error :-0.23487919569
750000000000,cross-track error :-0.246202647686
750030000000,cross-track error :-0.253489077091
750050000000,cross-track error :-0.262766838074
750080000000,cross-track error :-0.270728230476
750110000000,cross-track error :-0.280880510807
750140000000,cross-track error :-0.290992558002
750170000000,cross-track error :-0.301698446274
750210000000,cross-track error :-0.31101256609
750230000000,cross-track error :-0.323011159897
750260000000,cross-track error :-0.328775346279
750280000000,cross-track error :-0.334609150887
750300000000,cross-track error :-0.343309819698
750320000000,cross-track error :-0.348138511181
750350000000,cross-track error :-0.356527268887
750370000000,cross-track error :-0.362421870232
750390000000,cross-track error :-0.368333160877
750410000000,cross-track error :-0.373506009579
750440000000,cross-track error :-0.377826035023
750470000000,cross-track error :-0.384663283825
750490000000,cross-track error :-0.392450153828
750520000000,cross-track error :-0.400126099586
750550000000,cross-track error :-0.404422938824
750590000000,cross-track error :-0.410915136337
750620000000,cross-track error :-0.421096861362
750650000000,cross-track error :-0.424562335014
750670000000,cross-track error :-0.428826153278
750720000000,cross-track error :-0.433034598827
750750000000,cross-track error :-0.440011262894
750800000000,cross-track error :-0.447903335094
750810000000,cross-track error :-0.452304542065
750830000000,cross-track error :-0.455146074295
750870000000,cross-track error :-0.457304358482
750880000000,cross-track error :-0.45933920145
750900000000,cross-track error :-0.461941421032
750920000000,cross-track error :-0.465075790882
750940000000,cross-track error :-0.466712832451
750960000000,cross-track error :-0.469040155411
750980000000,cross-track error :-0.47013938427
751010000000,cross-track error :-0.473064959049
751030000000,cross-track error :-0.473170101643
751050000000,cross-track error :-0.475378215313
